id,query,success,error
125,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select qualifying_2.raceid, qualifying_4.qualifyid from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 inner join qualifying as qualifying_2 on (constructor_results_1.constructorresultsid = qualifying_2.qualifyid ) on (qualifying_1.qualifyid = qualifying_2.qualifyid ) inner join qualifying as qualifying_3 on (qualifying_1.qualifyid = qualifying_3.qualifyid ) inner join qualifying as qualifying_4 inner join standings as standings_1 on (qualifying_4.qualifyid = standings_1.driverstandingsid ) on (qualifying_3.qualifyid = standings_1.driverstandingsid ) where qualifying_4.driverid is not NULL limit 11;",YES,""
126,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select drivers_1.driverref from drivers as drivers_1 where drivers_1.surname is not NULL limit 9) EXCEPT (select circuits_1.location from circuits as circuits_1 where circuits_1.circuitref >= circuits_1.country limit 19);",YES,""
127,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.date, qualifying_1.constructorid from qualifying as qualifying_1 inner join circuits as circuits_1 inner join drivers as drivers_1 on (circuits_1.circuitid = drivers_1.driverid ) on (qualifying_1.qualifyid = circuits_1.circuitid ) where qualifying_1.raceid is not NULL limit 5) EXCEPT (select constructor_standings_1.date, constructor_standings_1.constructorstandingsid from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorstandingsid is not NULL limit 15);",YES,""
128,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.round from races as races_1 where races_1.round is not NULL limit 42) EXCEPT (select results_1.raceid from results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) where results_2.date is not NULL limit 8);",YES,""
129,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.constructorstandingsid, constructor_standings_1.constructorid, constructor_standings_1.date, constructor_standings_1.position, races_1.date, constructor_standings_1.raceid from constructor_standings as constructor_standings_1 inner join races as races_1 on (constructor_standings_1.constructorstandingsid = races_1.raceid ) where races_1.date > constructor_standings_1.date limit 37) UNION (select results_1.positionorder, races_2.raceid, races_2.date, races_2.year, results_1.date, results_1.grid from results as results_1 inner join races as races_2 on (results_1.resultid = races_2.raceid ) where races_2.year is not NULL limit 19);",YES,""
130,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.points, results_1.raceid, results_1.constructorid, results_1.position, results_1.positionorder, results_1.grid, results_1.laps, results_1.driverid, results_1.statusid, results_1.rank, results_1.fastestlap, results_1.resultid from results as results_1 where results_1.position is not NULL limit 29) EXCEPT (select results_2.milliseconds, results_2.grid, results_2.positionorder, results_2.points, results_2.raceid, results_2.resultid, constructor_standings_1.constructorid, results_2.statusid, constructor_standings_1.constructorstandingsid, constructor_standings_1.points, results_2.position, constructor_standings_1.wins from results as results_2 inner join constructor_standings as constructor_standings_1 inner join drivers as drivers_1 on (constructor_standings_1.constructorstandingsid = drivers_1.driverid ) on (results_2.resultid = drivers_1.driverid ) where drivers_1.driverref > drivers_1.surname limit 17);",YES,""
131,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.raceid, standings_1.driverstandingsid, standings_1.date, standings_1.points, standings_1.wins from standings as standings_1 where standings_1.date >= standings_1.date limit 5;",YES,""
132,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select drivers_1.code from drivers as drivers_1 where drivers_1.code is not NULL limit 5) EXCEPT (select races_2.time from races as races_1 inner join races as races_2 on (races_1.raceid = races_2.raceid ) where races_2.date is not NULL limit 33);",YES,""
133,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.name, races_1.round, constructors_1.constructorid, constructors_1.name, races_1.circuitid, races_1.date from races as races_1 inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) where races_1.round is not NULL limit 26;",YES,""
134,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.lat, circuits_1.alt from circuits as circuits_1 where circuits_1.name = circuits_1.circuitref limit 11) EXCEPT (select circuits_2.lng, standings_1.points from drivers as drivers_1 inner join circuits as circuits_2 on (drivers_1.driverid = circuits_2.circuitid ) inner join races as races_1 inner join constructors as constructors_1 on (races_1.raceid = constructors_1.constructorid ) inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) on (circuits_2.circuitid = constructors_1.constructorid ) where standings_1.driverstandingsid is not NULL limit 12);",YES,""
135,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.raceid, constructor_results_1.constructorid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 12) EXCEPT (select results_1.raceid, results_1.resultid, results_1.position from results as results_1 inner join drivers as drivers_1 on (results_1.resultid = drivers_1.driverid ) where results_1.raceid < results_1.positionorder limit 13);",YES,""
136,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.position, standings_1.driverstandingsid from standings as standings_1 where standings_1.raceid is not NULL limit 7) EXCEPT (select constructors_1.constructorid, constructors_1.constructorid from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 16);",YES,""
137,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.position, standings_1.date, standings_1.points from standings as standings_1 where standings_1.points is not NULL limit 23;",YES,""
138,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.raceid from standings as standings_1 where standings_1.driverid is not NULL limit 2;",YES,""
139,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.positionorder, results_1.driverid, results_1.raceid, results_1.milliseconds, results_1.rank, results_1.laps, results_1.number, results_1.resultid, results_1.grid from results as results_1 where results_1.laps is not NULL limit 26) EXCEPT (select circuits_1.circuitid, circuits_1.circuitid, circuits_1.circuitid, circuits_1.lng, circuits_1.lat, circuits_1.circuitid, circuits_1.alt, circuits_1.circuitid, circuits_1.circuitid from circuits as circuits_1 where circuits_1.country is not NULL limit 37);",YES,""
140,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select results_1.statusid, results_1.milliseconds, results_1.laps, results_1.fastestlap, results_1.resultid, results_1.number from results as results_1 where results_1.driverid is not NULL limit 35) UNION (select results_2.statusid, results_2.number, results_2.constructorid, results_2.points, results_2.resultid, results_2.fastestlap from results as results_2 where results_2.date <= results_2.date limit 32);",YES,""
141,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.round from races as races_1 where races_1.time <= races_1.name limit 15) EXCEPT (select constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 42);",YES,""
142,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.position from standings as standings_1 where standings_1.points >= standings_1.points limit 20) EXCEPT (select constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL limit 8);",YES,""
143,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.constructorid, constructor_results_1.points from constructor_results as constructor_results_1 where constructor_results_1.raceid is not NULL limit 3) UNION (select constructor_results_2.raceid, circuits_1.lat from constructor_results as constructor_results_2 inner join circuits as circuits_1 on (constructor_results_2.constructorresultsid = circuits_1.circuitid ) where constructor_results_2.date is not NULL limit 35);",YES,""
144,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.qualifyid, qualifying_1.constructorid, qualifying_1.number, qualifying_1.position, qualifying_1.raceid, qualifying_1.driverid from qualifying as qualifying_1 where qualifying_1.driverid is not NULL limit 30) EXCEPT (select results_1.resultid, results_1.statusid, results_1.grid, results_1.laps, results_1.positionorder, results_1.constructorid from results as results_1 where results_1.positionorder is not NULL limit 19);",YES,""
145,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.surname, drivers_1.driverref, drivers_1.forename, drivers_1.nationality, drivers_1.dob, drivers_1.code from drivers as drivers_1 where drivers_1.forename > drivers_1.nationality limit 9) UNION (select constructors_1.name, constructors_1.nationality, constructors_1.constructorref, constructors_1.nationality, standings_1.date, constructors_1.constructorref from standings as standings_1 inner join constructors as constructors_1 on (standings_1.driverstandingsid = constructors_1.constructorid ) where standings_1.wins is not NULL limit 1);",YES,""
146,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.raceid, races_1.time, races_1.circuitid from races as races_1 where races_1.round is not NULL limit 32) UNION (select circuits_1.circuitid, circuits_1.circuitref, circuits_1.circuitid from circuits as circuits_1 where circuits_1.lng <= circuits_1.lat limit 37);",YES,""
147,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorid from constructors as constructors_1 where constructors_1.name is not NULL limit 5) EXCEPT (select constructors_2.constructorid from circuits as circuits_1 inner join constructors as constructors_2 on (circuits_1.circuitid = constructors_2.constructorid ) where circuits_1.circuitid = constructors_2.constructorid limit 42);",YES,""
148,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.position, qualifying_1.date from qualifying as qualifying_1 where qualifying_1.qualifyid is not NULL limit 23) EXCEPT (select results_1.positionorder, results_1.date from results as results_1 where results_1.milliseconds >= results_1.fastestlap limit 35);",YES,""
149,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.raceid, qualifying_1.position, qualifying_1.driverid, qualifying_1.date, qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.driverid is not NULL limit 25) UNION (select constructor_results_1.constructorresultsid, constructor_results_1.constructorid, constructor_results_1.raceid, constructor_results_1.date, constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.points <= constructor_results_1.points limit 2);",YES,""
150,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select qualifying_1.position, qualifying_1.number, qualifying_1.constructorid from qualifying as qualifying_1 where qualifying_1.raceid is not NULL limit 29) UNION (select standings_1.driverstandingsid, standings_1.driverid, standings_1.position from standings as standings_1 where standings_1.wins is not NULL limit 1);",YES,""
151,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorid, constructors_1.nationality, constructors_1.name from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 26) EXCEPT (select circuits_1.circuitid, circuits_1.country, circuits_1.name from circuits as circuits_1 where circuits_1.location = circuits_1.name limit 1);",YES,""
152,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.time from races as races_1 inner join races as races_2 on (races_1.raceid = races_2.raceid ) where races_2.year is not NULL limit 29;",YES,""
153,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.constructorresultsid, constructor_results_1.date from races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where constructor_results_1.constructorid is not NULL limit 1) UNION (select constructor_standings_1.raceid, constructor_standings_1.date from constructor_standings as constructor_standings_1 where constructor_standings_1.position is not NULL limit 16);",YES,""
154,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select circuits_1.circuitid from constructor_results as constructor_results_1 inner join drivers as drivers_1 on (constructor_results_1.constructorresultsid = drivers_1.driverid ) inner join circuits as circuits_1 on (drivers_1.driverid = circuits_1.circuitid ) inner join qualifying as qualifying_1 on (drivers_1.driverid = qualifying_1.qualifyid ) where constructor_results_1.constructorid is not NULL limit 34) UNION (select results_1.statusid from results as results_1 where results_1.date is not NULL limit 34);",YES,""
155,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_2.statusid from results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) where results_2.driverid is not NULL limit 14) EXCEPT (select results_3.raceid from results as results_3 where results_3.milliseconds is not NULL limit 3);",YES,""
156,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.date, races_1.time, races_1.year, races_1.name, races_1.round, races_1.raceid from races as races_1 where races_1.date <= races_1.date limit 6;",YES,""
157,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.wins, constructor_standings_1.raceid from constructor_standings as constructor_standings_1 where constructor_standings_1.constructorid is not NULL limit 38) EXCEPT (select circuits_1.circuitid, circuits_1.circuitid from circuits as circuits_1 where circuits_1.lng is not NULL limit 38);",YES,""
158,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.statusid, results_1.milliseconds from results as results_1 where results_1.laps is not NULL limit 23) EXCEPT (select standings_1.position, standings_1.points from races as races_1 inner join standings as standings_1 on (races_1.raceid = standings_1.driverstandingsid ) inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) where standings_1.wins >= constructor_results_1.raceid limit 11);",YES,""
159,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.round, races_1.circuitid from races as races_1 where races_1.circuitid >= races_1.year limit 36) UNION (select constructors_1.constructorid, constructors_1.constructorid from constructors as constructors_1 where constructors_1.nationality is not NULL limit 38);",YES,""
160,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.constructorstandingsid, constructor_standings_1.wins, constructor_standings_1.points, constructor_standings_1.constructorid, constructor_results_1.raceid, constructor_results_1.date, constructor_standings_1.position from constructor_standings as constructor_standings_1 inner join constructor_results as constructor_results_1 on (constructor_standings_1.constructorstandingsid = constructor_results_1.constructorresultsid ) where constructor_results_1.date is not NULL limit 38) UNION (select qualifying_1.number, qualifying_1.raceid, constructor_results_2.points, qualifying_1.constructorid, qualifying_1.position, constructor_results_2.date, constructor_results_2.constructorresultsid from qualifying as qualifying_1 inner join constructor_results as constructor_results_2 inner join races as races_1 on (constructor_results_2.constructorresultsid = races_1.raceid ) on (qualifying_1.qualifyid = races_1.raceid ) where races_1.year is not NULL limit 20);",YES,""
161,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.constructorid, qualifying_1.qualifyid, qualifying_1.position, qualifying_1.date, qualifying_1.number, qualifying_1.driverid, qualifying_1.raceid from qualifying as qualifying_1 where qualifying_1.number is not NULL limit 1) EXCEPT (select qualifying_2.qualifyid, races_1.circuitid, qualifying_2.raceid, qualifying_2.date, qualifying_2.constructorid, races_1.raceid, qualifying_2.driverid from races as races_1 inner join qualifying as qualifying_2 on (races_1.raceid = qualifying_2.qualifyid ) where qualifying_2.qualifyid is not NULL limit 24);",YES,""
162,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select drivers_1.dob, drivers_1.surname, drivers_1.driverid, drivers_1.forename, drivers_1.code from drivers as drivers_1 where drivers_1.code is not NULL limit 18) UNION (select standings_1.date, circuits_1.country, results_1.laps, circuits_1.name, circuits_1.location from circuits as circuits_1 inner join results as results_1 on (circuits_1.circuitid = results_1.resultid ) inner join standings as standings_1 on (results_1.resultid = standings_1.driverstandingsid ) where circuits_1.location is not NULL limit 41);",YES,""
163,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select qualifying_1.driverid, circuits_1.location, circuits_1.alt, qualifying_1.number from qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) where circuits_1.location is not NULL limit 31;",YES,""
164,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructor_results_1.raceid, constructor_results_1.points, constructor_results_1.constructorid, constructor_results_1.constructorresultsid, constructor_results_1.date from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 11;",YES,""
165,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.raceid, qualifying_1.number, results_1.positionorder, qualifying_1.constructorid, qualifying_1.driverid, qualifying_1.date, results_1.points from qualifying as qualifying_1 inner join results as results_1 on (qualifying_1.qualifyid = results_1.resultid ) where results_1.positionorder is not NULL limit 3) EXCEPT (select circuits_1.circuitid, drivers_1.driverid, constructor_standings_1.position, constructor_standings_1.wins, constructor_standings_1.constructorstandingsid, drivers_1.dob, circuits_1.lng from drivers as drivers_1 inner join constructor_standings as constructor_standings_1 inner join circuits as circuits_1 on (constructor_standings_1.constructorstandingsid = circuits_1.circuitid ) on (drivers_1.driverid = circuits_1.circuitid ) where circuits_1.country is not NULL limit 34);",YES,""
166,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverstandingsid, standings_1.position from standings as standings_1 where standings_1.raceid is not NULL limit 4) EXCEPT (select constructor_results_1.raceid, constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.constructorid is not NULL limit 16);",YES,""
167,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select races_1.round, races_1.name, races_1.date, races_1.year, races_1.circuitid, races_1.raceid, races_1.time from races as races_1 where races_1.name is not NULL limit 3;",YES,""
168,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_2.milliseconds from qualifying as qualifying_1 inner join results as results_1 inner join results as results_2 on (results_1.resultid = results_2.resultid ) on (qualifying_1.qualifyid = results_1.resultid ) where qualifying_1.date <= results_2.date limit 32) EXCEPT (select results_3.number from results as results_3 inner join constructors as constructors_1 on (results_3.resultid = constructors_1.constructorid ) where constructors_1.constructorref is not NULL limit 13);",YES,""
169,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.raceid, races_1.name, races_1.circuitid from races as races_1 where races_1.raceid is not NULL limit 7) UNION (select drivers_1.driverid, drivers_1.surname, drivers_1.driverid from drivers as drivers_1 where drivers_1.nationality is not NULL limit 21);",YES,""
170,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_standings_1.constructorid, constructor_standings_1.date from constructor_standings as constructor_standings_1 where constructor_standings_1.raceid is not NULL limit 29) EXCEPT (select standings_1.driverstandingsid, standings_1.date from standings as standings_1 where standings_1.raceid is not NULL limit 35);",YES,""
171,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.round from races as races_1 where races_1.year is not NULL limit 17) EXCEPT (select races_2.round from races as races_2 where races_2.circuitid is not NULL limit 6);",YES,""
172,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select circuits_1.lng, circuits_1.circuitref, circuits_1.lat from circuits as circuits_1 where circuits_1.location is not NULL limit 5) EXCEPT (select circuits_2.lat, circuits_2.location, circuits_2.alt from circuits as circuits_2 where circuits_2.location is not NULL limit 7);",YES,""
173,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select results_1.number, constructor_results_1.constructorresultsid from drivers as drivers_1 inner join races as races_1 inner join constructor_results as constructor_results_1 on (races_1.raceid = constructor_results_1.constructorresultsid ) inner join results as results_1 on (constructor_results_1.constructorresultsid = results_1.resultid ) on (drivers_1.driverid = results_1.resultid ) where races_1.date is not NULL limit 20) EXCEPT (select constructor_results_2.points, constructor_results_2.constructorresultsid from constructor_results as constructor_results_2 where constructor_results_2.raceid <= constructor_results_2.constructorresultsid limit 40);",YES,""
174,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select constructors_1.constructorid, constructors_1.name from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 33;",YES,""
175,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_standings_1.constructorid, constructor_standings_1.position from constructor_standings as constructor_standings_1 where constructor_standings_1.points < constructor_standings_1.points limit 14) UNION (select constructor_standings_2.position, constructor_standings_2.constructorid from constructors as constructors_1 inner join standings as standings_1 on (constructors_1.constructorid = standings_1.driverstandingsid ) inner join constructor_standings as constructor_standings_2 on (standings_1.driverstandingsid = constructor_standings_2.constructorstandingsid ) where constructor_standings_2.points >= standings_1.points limit 2);",YES,""
176,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructor_results_1.constructorresultsid from constructor_results as constructor_results_1 where constructor_results_1.points is not NULL limit 22) UNION (select constructor_results_2.constructorid from constructor_results as constructor_results_2 inner join races as races_1 on (constructor_results_2.constructorresultsid = races_1.raceid ) where constructor_results_2.date is not NULL limit 24);",YES,""
177,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select qualifying_1.qualifyid, standings_1.driverstandingsid, standings_1.wins from qualifying as qualifying_1 inner join standings as standings_1 on (qualifying_1.qualifyid = standings_1.driverstandingsid ) where standings_1.driverstandingsid is not NULL limit 21) EXCEPT (select circuits_1.circuitid, drivers_1.driverid, circuits_1.circuitid from circuits as circuits_1 inner join drivers as drivers_1 on (circuits_1.circuitid = drivers_1.driverid ) where drivers_1.surname is not NULL limit 33);",YES,""
178,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select standings_1.driverid, standings_1.driverstandingsid, standings_1.points, standings_1.position from standings as standings_1 where standings_1.wins is not NULL limit 22) EXCEPT (select constructor_results_1.raceid, constructor_results_1.constructorresultsid, circuits_1.alt, constructor_results_1.constructorid from constructor_results as constructor_results_1 inner join circuits as circuits_1 on (constructor_results_1.constructorresultsid = circuits_1.circuitid ) where circuits_1.circuitid = constructor_results_1.constructorresultsid limit 30);",YES,""
179,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.name, constructors_1.constructorid from constructors as constructors_1 where constructors_1.constructorref is not NULL limit 25) EXCEPT (select drivers_1.forename, results_1.resultid from constructor_standings as constructor_standings_1 inner join drivers as drivers_1 inner join results as results_1 on (drivers_1.driverid = results_1.resultid ) on (constructor_standings_1.constructorstandingsid = results_1.resultid ) inner join races as races_1 inner join qualifying as qualifying_1 on (races_1.raceid = qualifying_1.qualifyid ) on (results_1.resultid = races_1.raceid ) where races_1.time is not NULL limit 41);",YES,""
180,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select races_1.round, constructor_standings_1.date, races_1.circuitid from races as races_1 inner join constructor_standings as constructor_standings_1 on (races_1.raceid = constructor_standings_1.constructorstandingsid ) where races_1.date is not NULL limit 29) UNION (select qualifying_1.driverid, qualifying_1.date, qualifying_1.raceid from qualifying as qualifying_1 where qualifying_1.date <= qualifying_1.date limit 26);",YES,""
181,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select qualifying_1.qualifyid from results as results_1 inner join qualifying as qualifying_1 inner join circuits as circuits_1 on (qualifying_1.qualifyid = circuits_1.circuitid ) on (results_1.resultid = qualifying_1.qualifyid ) where qualifying_1.raceid is not NULL limit 16;",YES,""
182,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select distinct races_1.raceid from races as races_1 where races_1.name >= races_1.time limit 36) UNION (select drivers_1.driverid from drivers as drivers_1 where drivers_1.surname is not NULL limit 2);",YES,""
183,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select standings_1.points, results_1.raceid, results_2.positionorder, results_2.statusid, results_2.fastestlap, results_1.statusid, results_2.constructorid, standings_1.driverstandingsid, results_2.resultid, standings_1.wins, results_1.position, results_1.date, results_2.position from standings as standings_1 inner join results as results_1 on (standings_1.driverstandingsid = results_1.resultid ) inner join results as results_2 on (standings_1.driverstandingsid = results_2.resultid ) where standings_1.raceid is not NULL limit 39;",YES,""
184,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select races_1.circuitid, races_1.name from races as races_1 where races_1.date < races_1.date limit 13) EXCEPT (select races_2.circuitid, races_2.name from races as races_2 where races_2.date is not NULL limit 30);",YES,""
185,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select standings_1.position, standings_1.driverstandingsid from standings as standings_1 where standings_1.raceid is not NULL limit 5) UNION (select constructor_standings_1.raceid, constructor_standings_1.constructorstandingsid from constructor_standings as constructor_standings_1 where constructor_standings_1.raceid is not NULL limit 16);",YES,""
186,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select drivers_1.driverid, drivers_1.code, drivers_1.dob from drivers as drivers_1 where drivers_1.code is not NULL limit 25;",YES,""
187,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select constructors_1.constructorref from constructors as constructors_1 where constructors_1.constructorid is not NULL limit 34) UNION (select races_1.time from races as races_1 where races_1.raceid is not NULL limit 28);",YES,""
188,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructors_1.constructorid from qualifying as qualifying_1 inner join constructors as constructors_1 inner join results as results_1 on (constructors_1.constructorid = results_1.resultid ) on (qualifying_1.qualifyid = constructors_1.constructorid ) where qualifying_1.raceid is not NULL limit 37) EXCEPT (select constructor_results_1.constructorid from constructor_results as constructor_results_1 where constructor_results_1.date is not NULL limit 28);",YES,""
189,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select constructor_results_1.raceid from qualifying as qualifying_1 inner join constructor_results as constructor_results_1 on (qualifying_1.qualifyid = constructor_results_1.constructorresultsid ) where qualifying_1.date <= constructor_results_1.date limit 14) EXCEPT (select constructor_standings_1.constructorid from constructors as constructors_1 inner join constructor_standings as constructor_standings_1 on (constructors_1.constructorid = constructor_standings_1.constructorstandingsid ) where constructors_1.constructorref is not NULL limit 19);",YES,""
190,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select circuits_1.alt from circuits as circuits_1 where circuits_1.country < circuits_1.name limit 20;",YES,""
