id,query,success,error
365,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_mfgr, part_1.p_partkey, part_2.p_name from part as part_1 inner join part as part_2 on (part_1.p_partkey = part_2.p_partkey ) inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) where part_1.p_brand = part_1.p_container limit 22) EXCEPT (select distinct nation_2.n_name, nation_2.n_regionkey, nation_2.n_comment from nation as nation_2 where nation_2.n_comment is not NULL limit 16);",YES,""
366,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_type, nation_1.n_nationkey, part_1.p_container, nation_1.n_name, part_1.p_mfgr, nation_1.n_comment, part_1.p_retailprice, part_1.p_partkey from nation as nation_1 inner join part as part_1 on (nation_1.n_nationkey = part_1.p_partkey ) where part_1.p_retailprice < part_1.p_retailprice limit 25) EXCEPT (select lineitem_1.l_comment, lineitem_1.l_suppkey, lineitem_1.l_shipinstruct, lineitem_1.l_linestatus, lineitem_1.l_shipmode, lineitem_1.l_comment, lineitem_1.l_quantity, lineitem_1.l_linenumber from lineitem as lineitem_1 where lineitem_1.l_comment is not NULL limit 13);",YES,""
367,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select lineitem_1.l_discount from lineitem as lineitem_1 where lineitem_1.l_returnflag >= lineitem_1.l_shipmode limit 19) EXCEPT (select supplier_1.s_acctbal from supplier as supplier_1 where supplier_1.s_comment is not NULL limit 12);",YES,""
368,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select nation_1.n_regionkey, nation_1.n_name, region_1.r_name from partsupp as partsupp_1 inner join region as region_1 inner join nation as nation_1 on (region_1.r_regionkey = nation_1.n_nationkey ) on (partsupp_1.ps_partkey = region_1.r_regionkey ) where nation_1.n_name is not NULL limit 5) EXCEPT (select supplier_2.s_nationkey, part_1.p_container, supplier_2.s_name from supplier as supplier_1 inner join supplier as supplier_2 on (supplier_1.s_suppkey = supplier_2.s_suppkey ) inner join part as part_1 inner join customer as customer_1 on (part_1.p_partkey = customer_1.c_custkey ) on (supplier_2.s_suppkey = part_1.p_partkey ) where customer_1.c_custkey is not NULL limit 26);",YES,""
369,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_1.o_custkey, supplier_1.s_phone from supplier as supplier_1 inner join orders as orders_1 inner join customer as customer_1 on (orders_1.o_orderkey = customer_1.c_custkey ) on (supplier_1.s_suppkey = customer_1.c_custkey ) where customer_1.c_nationkey is not NULL limit 39) EXCEPT (select region_1.r_regionkey, region_1.r_name from region as region_1 where region_1.r_name is not NULL limit 42);",YES,""
370,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select partsupp_1.ps_suppkey, partsupp_1.ps_comment from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL limit 28) UNION (select supplier_1.s_nationkey, supplier_1.s_address from supplier as supplier_1 where supplier_1.s_acctbal < supplier_1.s_acctbal limit 33);",YES,""
371,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_partkey, orders_1.o_comment from orders as orders_1 inner join lineitem as lineitem_1 on (orders_1.o_orderkey = lineitem_1.l_orderkey ) where lineitem_1.l_quantity is not NULL limit 13) UNION (select orders_2.o_orderkey, orders_2.o_comment from orders as orders_2 where orders_2.o_orderstatus is not NULL limit 35);",YES,""
372,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select region_1.r_name, region_1.r_regionkey, region_1.r_comment from region as region_1 where region_1.r_comment is not NULL limit 39;",YES,""
373,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_name, customer_1.c_phone, region_1.r_regionkey, customer_1.c_address, customer_1.c_mktsegment, customer_1.c_custkey, region_1.r_comment from customer as customer_1 inner join region as region_1 on (customer_1.c_custkey = region_1.r_regionkey ) where region_1.r_name is not NULL limit 23) EXCEPT (select nation_1.n_name, part_1.p_container, nation_1.n_nationkey, nation_1.n_comment, part_1.p_brand, part_1.p_partkey, part_1.p_name from part as part_1 inner join nation as nation_1 on (part_1.p_partkey = nation_1.n_nationkey ) where part_1.p_size is not NULL limit 42);",YES,""
374,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_custkey, customer_1.c_mktsegment, customer_1.c_comment, customer_1.c_acctbal, customer_1.c_phone, customer_1.c_nationkey from customer as customer_1 where customer_1.c_mktsegment is not NULL limit 27) UNION (select orders_1.o_shippriority, orders_1.o_clerk, orders_1.o_comment, orders_1.o_totalprice, orders_1.o_orderstatus, orders_1.o_orderkey from orders as orders_1 where orders_1.o_orderdate < orders_1.o_orderdate limit 31);",YES,""
375,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_suppkey, partsupp_1.ps_partkey, partsupp_1.ps_availqty from partsupp as partsupp_1 where partsupp_1.ps_suppkey is not NULL limit 22) EXCEPT (select region_1.r_regionkey, region_1.r_regionkey, region_1.r_regionkey from region as region_1 where region_1.r_regionkey is not NULL limit 1);",YES,""
376,"-- meta {""num_joins"":5,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_2.o_shippriority, nation_1.n_name, nation_1.n_comment, orders_1.o_orderdate from lineitem as lineitem_1 inner join orders as orders_1 on (lineitem_1.l_orderkey = orders_1.o_orderkey ) inner join orders as orders_2 inner join nation as nation_1 on (orders_2.o_orderkey = nation_1.n_nationkey ) on (lineitem_1.l_orderkey = nation_1.n_nationkey ) where orders_1.o_orderpriority is not NULL limit 42) EXCEPT (select orders_3.o_custkey, lineitem_2.l_linestatus, nation_2.n_comment, lineitem_2.l_receiptdate from lineitem as lineitem_2 inner join orders as orders_3 inner join nation as nation_2 on (orders_3.o_orderkey = nation_2.n_nationkey ) on (lineitem_2.l_orderkey = nation_2.n_nationkey ) where lineitem_2.l_commitdate < lineitem_2.l_shipdate limit 16);",YES,""
377,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select orders_1.o_orderkey, orders_1.o_orderstatus, orders_1.o_shippriority, orders_1.o_comment, orders_1.o_orderpriority, orders_1.o_clerk, orders_1.o_orderdate from orders as orders_1 where orders_1.o_totalprice is not NULL limit 23;",YES,""
378,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_comment, part_1.p_size from part as part_1 where part_1.p_type is not NULL limit 39) EXCEPT (select customer_1.c_address, lineitem_1.l_linenumber from customer as customer_1 inner join region as region_1 on (customer_1.c_custkey = region_1.r_regionkey ) inner join lineitem as lineitem_1 on (customer_1.c_custkey = lineitem_1.l_orderkey ) where lineitem_1.l_extendedprice < customer_1.c_acctbal limit 17);",YES,""
379,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select part_1.p_size, part_1.p_mfgr from part as part_1 where part_1.p_partkey >= part_1.p_size limit 2) EXCEPT (select customer_1.c_nationkey, customer_1.c_phone from customer as customer_1 where customer_1.c_acctbal is not NULL limit 2);",YES,""
380,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select part_1.p_type, part_1.p_partkey, part_1.p_name, part_1.p_comment, part_1.p_container, part_1.p_mfgr from part as part_1 where part_1.p_mfgr is not NULL limit 9;",YES,""
381,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_nationkey, customer_1.c_phone, customer_1.c_comment, customer_1.c_address, supplier_1.s_address from customer as customer_1 inner join supplier as supplier_1 on (customer_1.c_custkey = supplier_1.s_suppkey ) where supplier_1.s_comment is not NULL limit 3) UNION (select supplier_2.s_suppkey, part_1.p_brand, part_1.p_name, supplier_2.s_address, supplier_2.s_comment from supplier as supplier_2 inner join part as part_1 on (supplier_2.s_suppkey = part_1.p_partkey ) where supplier_2.s_comment is not NULL limit 8);",YES,""
382,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_acctbal, customer_1.c_mktsegment, customer_1.c_comment, customer_1.c_address from customer as customer_1 where customer_1.c_comment is not NULL limit 24) UNION (select customer_2.c_acctbal, customer_2.c_phone, customer_2.c_comment, customer_2.c_address from customer as customer_2 where customer_2.c_comment is not NULL limit 11);",YES,""
383,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select nation_1.n_name, nation_1.n_regionkey, partsupp_1.ps_availqty from nation as nation_1 inner join partsupp as partsupp_1 on (nation_1.n_nationkey = partsupp_1.ps_partkey ) where partsupp_1.ps_supplycost < partsupp_1.ps_supplycost limit 5;",YES,""
384,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select region_1.r_comment, region_1.r_name, region_1.r_regionkey from region as region_1 where region_1.r_name is not NULL limit 14) UNION (select supplier_1.s_address, supplier_1.s_name, supplier_1.s_nationkey from supplier as supplier_1 where supplier_1.s_suppkey is not NULL limit 29);",YES,""
385,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_partkey from supplier as supplier_1 inner join part as part_1 on (supplier_1.s_suppkey = part_1.p_partkey ) where supplier_1.s_comment is not NULL limit 5) UNION (select orders_1.o_orderkey from nation as nation_1 inner join orders as orders_1 on (nation_1.n_nationkey = orders_1.o_orderkey ) where nation_1.n_comment is not NULL limit 18);",YES,""
386,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select nation_1.n_name, nation_1.n_regionkey, nation_1.n_nationkey, nation_1.n_comment from nation as nation_1 where nation_1.n_name is not NULL limit 38;",YES,""
387,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_supplycost, partsupp_1.ps_suppkey, partsupp_1.ps_partkey from partsupp as partsupp_1 where partsupp_1.ps_supplycost is not NULL limit 30) EXCEPT (select lineitem_1.l_discount, lineitem_1.l_linenumber, lineitem_1.l_partkey from lineitem as lineitem_1 where lineitem_1.l_receiptdate is not NULL limit 10);",YES,""
388,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select region_1.r_comment, customer_1.c_address, region_1.r_name, customer_1.c_name from region as region_1 inner join customer as customer_1 on (region_1.r_regionkey = customer_1.c_custkey ) where region_1.r_regionkey <= customer_1.c_custkey limit 10;",YES,""
389,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_custkey, customer_1.c_name from customer as customer_1 where customer_1.c_nationkey > customer_1.c_custkey limit 18) UNION (select partsupp_1.ps_suppkey, partsupp_1.ps_comment from partsupp as partsupp_1 inner join supplier as supplier_1 on (partsupp_1.ps_partkey = supplier_1.s_suppkey ) inner join region as region_1 on (partsupp_1.ps_partkey = region_1.r_regionkey ) where partsupp_1.ps_partkey <= region_1.r_regionkey limit 35);",YES,""
390,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select supplier_1.s_nationkey, supplier_1.s_suppkey from supplier as supplier_1 where supplier_1.s_name is not NULL limit 26) UNION (select customer_1.c_custkey, customer_1.c_nationkey from customer as customer_1 where customer_1.c_phone is not NULL limit 21);",YES,""
391,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_custkey, customer_1.c_comment, customer_1.c_address, customer_1.c_name, customer_1.c_nationkey from customer as customer_1 where customer_1.c_phone is not NULL limit 37) UNION (select orders_2.o_custkey, orders_2.o_comment, orders_1.o_comment, orders_1.o_comment, orders_2.o_orderkey from orders as orders_1 inner join orders as orders_2 on (orders_1.o_orderkey = orders_2.o_orderkey ) where orders_1.o_orderdate = orders_2.o_orderdate limit 29);",YES,""
392,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_1.n_nationkey from nation as nation_1 where nation_1.n_nationkey is not NULL limit 15) UNION (select part_1.p_size from part as part_1 where part_1.p_name is not NULL limit 6);",YES,""
393,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select lineitem_1.l_extendedprice, lineitem_1.l_comment, lineitem_1.l_discount, lineitem_1.l_shipdate, lineitem_1.l_returnflag, lineitem_1.l_commitdate, lineitem_1.l_linestatus from lineitem as lineitem_1 where lineitem_1.l_discount is not NULL limit 31) EXCEPT (select orders_1.o_totalprice, orders_1.o_comment, orders_1.o_totalprice, orders_1.o_orderdate, orders_1.o_clerk, orders_1.o_orderdate, orders_1.o_orderpriority from orders as orders_1 where orders_1.o_orderkey is not NULL limit 19);",YES,""
394,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_comment, region_1.r_regionkey from region as region_1 where region_1.r_regionkey is not NULL limit 41) EXCEPT (select supplier_1.s_comment, supplier_1.s_suppkey from supplier as supplier_1 where supplier_1.s_nationkey is not NULL limit 36);",YES,""
395,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select region_1.r_name, region_1.r_regionkey from region as region_1 where region_1.r_comment is not NULL limit 39;",YES,""
396,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_1.n_name, nation_1.n_comment, nation_1.n_regionkey, nation_1.n_nationkey from nation as nation_1 where nation_1.n_nationkey is not NULL limit 36) UNION (select nation_2.n_name, nation_2.n_comment, orders_1.o_custkey, supplier_1.s_nationkey from supplier as supplier_1 inner join nation as nation_2 on (supplier_1.s_suppkey = nation_2.n_nationkey ) inner join customer as customer_1 inner join orders as orders_1 on (customer_1.c_custkey = orders_1.o_orderkey ) on (supplier_1.s_suppkey = customer_1.c_custkey ) where orders_1.o_custkey is not NULL limit 31);",YES,""
397,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select lineitem_1.l_suppkey, lineitem_1.l_shipmode, lineitem_1.l_quantity, lineitem_1.l_extendedprice, lineitem_1.l_tax, lineitem_1.l_linestatus, lineitem_1.l_orderkey, lineitem_1.l_discount, lineitem_1.l_shipinstruct, lineitem_1.l_partkey from lineitem as lineitem_1 where lineitem_1.l_linenumber < lineitem_1.l_orderkey limit 9;",YES,""
398,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select nation_1.n_comment, nation_1.n_regionkey from nation as nation_1 where nation_1.n_regionkey is not NULL limit 37) EXCEPT (select orders_1.o_comment, orders_1.o_orderkey from orders as orders_1 inner join nation as nation_2 on (orders_1.o_orderkey = nation_2.n_nationkey ) where nation_2.n_name is not NULL limit 17);",YES,""
399,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select lineitem_1.l_shipinstruct, supplier_1.s_suppkey, orders_1.o_orderkey, orders_1.o_clerk, nation_1.n_name from nation as nation_1 inner join supplier as supplier_1 inner join orders as orders_1 on (supplier_1.s_suppkey = orders_1.o_orderkey ) on (nation_1.n_nationkey = supplier_1.s_suppkey ) inner join lineitem as lineitem_1 on (orders_1.o_orderkey = lineitem_1.l_orderkey ) where orders_1.o_orderpriority is not NULL limit 15) EXCEPT (select part_1.p_mfgr, part_1.p_partkey, part_1.p_size, part_1.p_brand, part_1.p_container from part as part_1 where part_1.p_retailprice < part_1.p_retailprice limit 39);",YES,""
400,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_shipmode, lineitem_1.l_tax, lineitem_1.l_linenumber, lineitem_1.l_returnflag, lineitem_1.l_extendedprice from lineitem as lineitem_1 where lineitem_1.l_returnflag >= lineitem_1.l_shipmode limit 41) UNION (select orders_1.o_orderstatus, orders_1.o_totalprice, orders_1.o_custkey, supplier_1.s_phone, supplier_1.s_acctbal from orders as orders_1 inner join supplier as supplier_1 on (orders_1.o_orderkey = supplier_1.s_suppkey ) where supplier_1.s_phone is not NULL limit 25);",YES,""
401,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select orders_1.o_orderdate, orders_1.o_shippriority, orders_1.o_orderpriority from orders as orders_1 where orders_1.o_orderpriority is not NULL limit 7) EXCEPT (select lineitem_2.l_shipdate, partsupp_1.ps_suppkey, lineitem_2.l_linestatus from region as region_1 inner join partsupp as partsupp_1 on (region_1.r_regionkey = partsupp_1.ps_partkey ) inner join lineitem as lineitem_1 on (partsupp_1.ps_partkey = lineitem_1.l_orderkey ) inner join lineitem as lineitem_2 on (region_1.r_regionkey = lineitem_2.l_orderkey ) where lineitem_2.l_shipinstruct is not NULL limit 31);",YES,""
402,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_suppkey from lineitem as lineitem_1 where lineitem_1.l_orderkey is not NULL limit 23) UNION (select nation_1.n_nationkey from nation as nation_1 where nation_1.n_nationkey is not NULL limit 23);",YES,""
403,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select customer_1.c_phone, customer_1.c_custkey, customer_1.c_comment from customer as customer_1 where customer_1.c_custkey is not NULL limit 31) EXCEPT (select orders_1.o_clerk, orders_1.o_shippriority, orders_1.o_comment from orders as orders_1 where orders_1.o_clerk is not NULL limit 35);",YES,""
404,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select lineitem_1.l_comment, lineitem_1.l_discount, lineitem_1.l_shipinstruct, lineitem_1.l_returnflag, supplier_1.s_nationkey, lineitem_1.l_linestatus, supplier_1.s_comment from supplier as supplier_1 inner join lineitem as lineitem_1 on (supplier_1.s_suppkey = lineitem_1.l_orderkey ) where supplier_1.s_acctbal is not NULL limit 3) EXCEPT (select part_1.p_name, customer_1.c_acctbal, customer_1.c_phone, part_1.p_container, part_1.p_partkey, part_1.p_mfgr, part_1.p_type from part as part_1 inner join customer as customer_1 on (part_1.p_partkey = customer_1.c_custkey ) where part_1.p_comment is not NULL limit 36);",YES,""
405,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select region_1.r_comment, region_1.r_name from region as region_1 where region_1.r_comment is not NULL limit 26) UNION (select part_2.p_comment, part_1.p_brand from part as part_1 inner join part as part_2 on (part_1.p_partkey = part_2.p_partkey ) where part_1.p_retailprice < part_2.p_retailprice limit 25);",YES,""
406,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select partsupp_1.ps_partkey, partsupp_1.ps_supplycost, partsupp_1.ps_suppkey, partsupp_1.ps_availqty from partsupp as partsupp_1 where partsupp_1.ps_availqty is not NULL limit 2) EXCEPT (select lineitem_1.l_suppkey, lineitem_1.l_extendedprice, lineitem_1.l_linenumber, lineitem_1.l_orderkey from lineitem as lineitem_1 inner join supplier as supplier_1 on (lineitem_1.l_orderkey = supplier_1.s_suppkey ) where supplier_1.s_address is not NULL limit 31);",YES,""
407,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_container, part_1.p_comment from part as part_1 where part_1.p_brand is not NULL limit 12) UNION (select supplier_1.s_phone, customer_1.c_address from customer as customer_1 inner join supplier as supplier_1 on (customer_1.c_custkey = supplier_1.s_suppkey ) where supplier_1.s_address is not NULL limit 9);",YES,""
408,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select region_1.r_comment, region_1.r_regionkey, region_1.r_name from region as region_1 where region_1.r_comment is not NULL limit 41) UNION (select lineitem_1.l_comment, lineitem_1.l_linenumber, lineitem_1.l_linestatus from lineitem as lineitem_1 where lineitem_1.l_orderkey <= lineitem_1.l_linenumber limit 3);",YES,""
409,"-- meta {""num_joins"":3,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select supplier_1.s_acctbal, supplier_1.s_name, supplier_1.s_comment, supplier_1.s_address, supplier_1.s_nationkey from supplier as supplier_1 where supplier_1.s_acctbal is not NULL limit 30) EXCEPT (select partsupp_2.ps_supplycost, supplier_2.s_name, partsupp_1.ps_comment, partsupp_2.ps_comment, partsupp_2.ps_partkey from partsupp as partsupp_1 inner join supplier as supplier_2 inner join partsupp as partsupp_2 on (supplier_2.s_suppkey = partsupp_2.ps_partkey ) inner join nation as nation_1 on (supplier_2.s_suppkey = nation_1.n_nationkey ) on (partsupp_1.ps_partkey = supplier_2.s_suppkey ) where partsupp_2.ps_suppkey is not NULL limit 40);",YES,""
410,"-- meta {""num_joins"":4,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select supplier_1.s_address from orders as orders_1 inner join supplier as supplier_1 on (orders_1.o_orderkey = supplier_1.s_suppkey ) where orders_1.o_orderstatus is not NULL limit 11) UNION (select partsupp_3.ps_comment from partsupp as partsupp_1 inner join part as part_1 inner join partsupp as partsupp_2 inner join partsupp as partsupp_3 on (partsupp_2.ps_partkey = partsupp_3.ps_partkey ) on (part_1.p_partkey = partsupp_2.ps_partkey ) on (partsupp_1.ps_partkey = part_1.p_partkey ) where part_1.p_mfgr > part_1.p_container limit 10);",YES,""
411,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_mktsegment, customer_1.c_acctbal, customer_1.c_nationkey from customer as customer_1 where customer_1.c_custkey is not NULL limit 18) UNION (select part_1.p_mfgr, part_1.p_retailprice, partsupp_2.ps_availqty from partsupp as partsupp_1 inner join partsupp as partsupp_2 on (partsupp_1.ps_partkey = partsupp_2.ps_partkey ) inner join part as part_1 on (partsupp_2.ps_partkey = part_1.p_partkey ) where partsupp_1.ps_comment is not NULL limit 38);",YES,""
412,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select lineitem_1.l_extendedprice, lineitem_1.l_shipdate, lineitem_1.l_comment from lineitem as lineitem_1 where lineitem_1.l_linestatus is not NULL limit 25) UNION (select orders_1.o_totalprice, orders_1.o_orderdate, orders_1.o_comment from orders as orders_1 where orders_1.o_custkey = orders_1.o_shippriority limit 17);",YES,""
413,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_name, region_1.r_name, part_1.p_size from part as part_1 inner join region as region_1 on (part_1.p_partkey = region_1.r_regionkey ) where part_1.p_mfgr is not NULL limit 5) UNION (select region_2.r_comment, region_2.r_name, region_2.r_regionkey from region as region_2 where region_2.r_regionkey is not NULL limit 20);",YES,""
414,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select customer_1.c_custkey, customer_1.c_nationkey, customer_1.c_address, customer_1.c_name, customer_1.c_comment, customer_1.c_acctbal, customer_1.c_mktsegment from customer as customer_1 where customer_1.c_comment is not NULL limit 35) UNION (select orders_1.o_shippriority, orders_1.o_custkey, orders_1.o_comment, orders_1.o_comment, orders_1.o_comment, orders_1.o_totalprice, orders_1.o_clerk from orders as orders_1 where orders_1.o_orderdate is not NULL limit 19);",YES,""
415,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_2.n_name, nation_1.n_nationkey from nation as nation_1 inner join nation as nation_2 on (nation_1.n_nationkey = nation_2.n_nationkey ) inner join nation as nation_3 on (nation_2.n_nationkey = nation_3.n_nationkey ) where nation_3.n_name is not NULL limit 35) UNION (select supplier_1.s_name, supplier_1.s_suppkey from supplier as supplier_1 where supplier_1.s_phone <= supplier_1.s_name limit 14);",YES,""
416,"-- meta {""num_joins"":2,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select customer_1.c_name, customer_1.c_nationkey, nation_1.n_name, customer_1.c_address, customer_1.c_phone, nation_1.n_regionkey from customer as customer_1 inner join nation as nation_1 on (customer_1.c_custkey = nation_1.n_nationkey ) where customer_1.c_nationkey >= nation_1.n_nationkey limit 25) EXCEPT (select customer_2.c_name, lineitem_1.l_suppkey, customer_2.c_mktsegment, customer_2.c_comment, lineitem_1.l_shipinstruct, lineitem_1.l_orderkey from customer as customer_2 inner join lineitem as lineitem_1 on (customer_2.c_custkey = lineitem_1.l_orderkey ) where lineitem_1.l_extendedprice is not NULL limit 21);",YES,""
417,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":false} select nation_1.n_nationkey, nation_1.n_comment, nation_1.n_name, nation_1.n_regionkey from nation as nation_1 where nation_1.n_nationkey < nation_1.n_regionkey limit 39;",YES,""
418,"-- meta {""num_joins"":1,""num_aggregates"":0,""has_union"":false,""has_intersect"":false,""has_negation"":true} (select region_1.r_regionkey, region_1.r_name, region_1.r_comment from region as region_1 where region_1.r_regionkey is not NULL limit 13) EXCEPT (select supplier_1.s_nationkey, orders_1.o_clerk, orders_1.o_comment from supplier as supplier_1 inner join orders as orders_1 on (supplier_1.s_suppkey = orders_1.o_orderkey ) where orders_1.o_custkey <= supplier_1.s_nationkey limit 37);",YES,""
419,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select nation_1.n_nationkey from nation as nation_1 where nation_1.n_comment is not NULL limit 26) UNION (select part_1.p_partkey from part as part_1 where part_1.p_comment is not NULL limit 6);",YES,""
420,"-- meta {""num_joins"":0,""num_aggregates"":0,""has_union"":true,""has_intersect"":false,""has_negation"":false} (select part_1.p_retailprice, part_1.p_partkey, part_1.p_name, part_1.p_mfgr, part_1.p_brand from part as part_1 where part_1.p_container is not NULL limit 13) UNION (select customer_1.c_acctbal, customer_1.c_custkey, customer_1.c_address, customer_1.c_phone, customer_1.c_mktsegment from customer as customer_1 where customer_1.c_nationkey is not NULL limit 33);",YES,""
